user_id,learning_path_id,total_certifications,total_courses_assigned,average_rating,average_rating_bin
549,17,0,2,69.0,61-70
549,18,1,1,87.0,81-90
549,20,0,1,76.0,71-80
550,2,2,3,83.67,81-90
550,4,1,2,74.0,71-80
550,5,1,1,83.0,81-90
550,7,1,1,84.0,81-90
550,8,1,1,79.0,71-80
550,10,1,1,78.0,71-80
550,12,1,1,80.0,81-90
550,13,0,1,75.0,71-80
550,16,0,1,67.0,61-70
550,17,2,2,84.5,81-90
550,19,1,1,90.0,91-100
551,2,3,5,79.6,71-80
551,6,1,1,85.0,81-90
551,12,0,1,72.0,71-80
551,15,1,1,83.0,81-90
551,17,2,2,88.5,81-90
552,1,0,1,62.0,61-70
552,2,3,4,79.25,71-80
552,5,1,1,87.0,81-90
552,7,0,1,62.0,61-70
552,16,1,1,93.0,91-100
552,17,2,2,81.5,81-90
552,19,1,1,87.0,81-90
553,1,2,2,86.5,81-90
553,2,4,5,80.8,81-90
553,5,2,2,85.5,81-90
553,12,1,1,80.0,81-90
553,14,1,1,93.0,91-100
553,17,0,1,67.0,61-70
553,18,1,1,98.0,91-100
553,19,0,1,70.0,71-80
554,1,1,2,83.5,81-90
554,2,3,4,79.25,71-80
554,5,0,1,69.0,61-70
554,7,1,1,84.0,81-90
554,8,2,2,87.5,81-90
554,9,2,2,84.0,81-90
554,10,1,1,85.0,81-90
554,12,0,1,73.0,71-80
554,17,0,1,77.0,71-80
555,2,2,4,79.25,71-80
555,3,0,1,75.0,71-80
555,4,1,1,87.0,81-90
555,5,2,2,85.0,81-90
555,12,0,1,77.0,71-80
555,14,1,1,78.0,71-80
555,17,2,2,86.5,81-90
555,18,1,1,76.0,71-80
555,20,1,1,77.0,71-80
556,1,0,1,62.0,61-70
556,2,3,5,77.2,71-80
556,5,1,1,80.0,81-90
556,7,1,1,80.0,81-90
556,10,1,1,81.0,81-90
556,13,1,1,94.0,91-100
556,15,1,1,89.0,81-90
556,17,0,1,73.0,71-80
557,2,4,5,81.0,81-90
557,4,2,2,82.0,81-90
557,11,1,1,86.0,81-90
557,13,0,1,75.0,71-80
557,17,2,2,85.5,81-90
557,18,1,1,82.0,81-90
557,19,1,1,98.0,91-100
557,20,0,1,71.0,71-80
558,1,0,1,75.0,71-80
558,2,4,4,87.5,81-90
558,3,0,1,74.0,71-80
558,4,1,1,81.0,81-90
558,7,1,1,87.0,81-90
558,8,1,1,89.0,81-90
558,15,1,2,78.5,71-80
558,17,1,1,96.0,91-100
558,18,1,1,85.0,81-90
558,20,1,1,81.0,81-90
559,2,3,4,77.0,71-80
559,4,1,1,77.0,71-80
559,6,1,1,85.0,81-90
559,10,1,1,85.0,81-90
559,17,0,1,72.0,71-80
559,18,1,1,79.0,71-80
559,19,1,1,90.0,91-100
560,2,3,4,82.0,81-90
560,6,1,1,80.0,81-90
560,8,1,1,90.0,91-100
560,9,0,1,73.0,71-80
560,14,1,1,90.0,91-100
560,17,1,2,78.5,71-80
560,18,1,1,91.0,91-100
560,20,1,1,83.0,81-90
561,2,3,4,80.75,81-90
561,9,2,3,83.0,81-90
561,13,0,1,75.0,71-80
561,15,1,1,94.0,91-100
561,17,0,1,70.0,71-80
562,2,3,4,78.25,71-80
562,3,0,1,74.0,71-80
562,6,1,2,83.5,81-90
562,11,0,1,64.0,61-70
562,13,1,2,79.5,71-80
562,17,1,1,79.0,71-80
562,20,1,1,81.0,81-90
563,1,0,1,72.0,71-80
563,2,3,4,80.0,81-90
563,7,1,1,88.0,81-90
563,8,0,1,64.0,61-70
563,10,0,1,66.0,61-70
563,12,1,1,89.0,81-90
563,14,1,1,79.0,71-80
563,16,1,1,76.0,71-80
563,17,1,2,74.0,71-80
564,1,1,1,87.0,81-90
564,2,3,5,78.4,71-80
564,7,1,1,96.0,91-100
564,9,1,1,77.0,71-80
564,11,1,1,82.0,81-90
564,16,1,1,93.0,91-100
564,17,1,1,81.0,81-90
564,18,1,1,78.0,71-80
564,19,0,1,75.0,71-80
565,2,2,4,83.0,81-90
565,3,3,3,86.33,81-90
565,7,1,1,84.0,81-90
565,8,0,1,74.0,71-80
565,12,0,1,72.0,71-80
565,13,1,1,82.0,81-90
565,17,1,1,79.0,71-80
565,18,1,1,86.0,81-90
565,20,1,1,89.0,81-90
566,2,4,4,85.5,81-90
566,7,1,1,79.0,71-80
566,12,1,1,79.0,71-80
566,13,2,2,79.5,71-80
566,16,0,2,72.0,71-80
566,17,2,2,81.0,81-90
566,18,1,1,86.0,81-90
566,19,1,1,89.0,81-90
566,20,1,1,81.0,81-90
567,2,4,4,82.0,81-90
567,7,0,2,74.0,71-80
567,9,2,2,94.0,91-100
567,10,1,1,92.0,91-100
567,17,1,1,85.0,81-90
567,20,0,1,65.0,61-70
568,2,2,4,79.0,71-80
568,3,0,1,73.0,71-80
568,8,1,1,83.0,81-90
568,9,0,1,62.0,61-70
568,13,1,1,89.0,81-90
568,17,0,1,75.0,71-80
568,20,1,1,82.0,81-90
569,2,4,5,81.2,81-90
569,4,0,1,72.0,71-80
569,6,2,2,77.0,71-80
569,14,1,1,78.0,71-80
569,17,1,1,89.0,81-90
569,18,1,1,80.0,81-90
569,20,1,1,86.0,81-90
570,1,1,1,88.0,81-90
570,2,4,5,84.0,81-90
570,11,1,1,87.0,81-90
570,14,0,1,69.0,61-70
570,17,2,2,79.5,71-80
570,18,1,1,88.0,81-90
570,19,1,1,79.0,71-80
571,2,1,5,73.6,71-80
571,3,1,1,81.0,81-90
571,4,1,2,76.5,71-80
571,8,1,1,82.0,81-90
571,10,1,1,77.0,71-80
571,15,1,1,93.0,91-100
571,17,1,1,79.0,71-80
571,20,0,2,71.0,71-80
572,2,3,4,79.5,71-80
572,3,1,1,87.0,81-90
572,5,1,1,80.0,81-90
572,6,3,3,82.33,81-90
572,9,1,1,80.0,81-90
572,14,0,1,75.0,71-80
572,15,0,1,75.0,71-80
572,17,1,1,78.0,71-80
572,19,1,1,81.0,81-90
572,20,1,1,83.0,81-90
573,1,0,1,65.0,61-70
573,2,2,4,76.75,71-80
573,4,2,2,86.5,81-90
573,6,1,1,80.0,81-90
573,7,1,1,79.0,71-80
573,8,1,1,80.0,81-90
573,10,1,1,80.0,81-90
573,13,1,1,89.0,81-90
573,17,1,1,85.0,81-90
574,2,3,4,83.25,81-90
574,10,1,1,88.0,81-90
574,12,1,2,79.0,71-80
574,14,1,1,85.0,81-90
574,15,1,1,93.0,91-100
574,16,1,1,82.0,81-90
574,17,0,1,68.0,61-70
575,2,3,4,76.0,71-80
575,4,1,1,76.0,71-80
575,5,1,1,80.0,81-90
575,8,1,1,87.0,81-90
575,15,0,1,75.0,71-80
575,16,1,1,91.0,91-100
575,17,2,2,81.0,81-90
575,18,1,1,85.0,81-90
575,20,1,1,92.0,91-100
576,2,2,4,78.75,71-80
576,3,0,1,72.0,71-80
576,5,0,1,72.0,71-80
576,6,0,1,70.0,71-80
576,8,1,1,89.0,81-90
576,10,0,1,68.0,61-70
576,11,1,1,84.0,81-90
576,14,1,1,80.0,81-90
576,16,0,1,71.0,71-80
576,17,1,1,86.0,81-90
576,20,0,1,71.0,71-80
577,1,1,2,76.0,71-80
577,2,2,4,75.5,71-80
577,7,1,1,87.0,81-90
577,10,0,1,72.0,71-80
577,11,1,1,88.0,81-90
577,13,0,1,71.0,71-80
577,14,1,1,84.0,81-90
577,15,1,1,84.0,81-90
577,16,0,1,74.0,71-80
577,17,1,1,83.0,81-90
578,1,0,1,76.0,71-80
578,2,2,4,80.25,81-90
578,4,1,1,90.0,91-100
578,5,1,1,78.0,71-80
578,11,0,1,71.0,71-80
578,12,1,2,77.5,71-80
578,15,1,1,93.0,91-100
578,16,1,1,87.0,81-90
578,17,1,1,78.0,71-80
579,2,2,4,76.75,71-80
579,4,1,2,77.5,71-80
579,5,1,1,85.0,81-90
579,9,1,1,78.0,71-80
579,16,2,2,85.0,81-90
579,17,1,1,92.0,91-100
579,19,1,2,79.0,71-80
580,2,2,4,73.75,71-80
580,7,3,3,80.67,81-90
580,10,1,1,80.0,81-90
580,12,1,2,77.5,71-80
580,13,1,1,80.0,81-90
580,17,1,1,88.0,81-90
580,18,0,1,75.0,71-80
580,19,1,1,84.0,81-90
580,20,1,1,77.0,71-80
581,1,0,1,68.0,61-70
581,2,4,4,82.5,81-90
581,11,1,2,75.0,71-80
581,14,1,2,80.0,81-90
581,17,0,2,70.5,71-80
581,18,1,1,88.0,81-90
581,19,2,2,82.5,81-90
582,1,1,1,81.0,81-90
582,2,0,4,70.25,71-80
582,3,1,2,85.5,81-90
582,5,1,1,94.0,91-100
582,10,1,1,81.0,81-90
582,12,1,2,73.5,71-80
582,17,0,1,74.0,71-80
582,18,1,1,84.0,81-90
583,1,1,1,79.0,71-80
583,2,3,4,78.75,71-80
583,3,1,1,78.0,71-80
583,5,1,1,89.0,81-90
583,7,1,1,77.0,71-80
583,10,1,1,80.0,81-90
583,15,1,1,77.0,71-80
583,17,1,2,80.0,81-90
583,18,0,1,73.0,71-80
583,20,1,1,80.0,81-90
584,2,4,4,83.0,81-90
584,5,0,1,75.0,71-80
584,11,2,2,83.0,81-90
584,15,2,2,82.5,81-90
584,17,1,1,82.0,81-90
584,19,1,1,86.0,81-90
585,2,3,4,84.75,81-90
585,4,1,1,86.0,81-90
585,7,0,1,70.0,71-80
585,8,1,1,81.0,81-90
585,10,0,1,70.0,71-80
585,12,1,1,78.0,71-80
585,15,0,1,72.0,71-80
585,17,1,1,85.0,81-90
585,18,1,1,85.0,81-90
585,19,1,1,85.0,81-90
585,20,2,2,82.0,81-90
586,2,2,3,81.0,81-90
586,3,1,1,82.0,81-90
586,5,1,1,78.0,71-80
586,6,1,1,89.0,81-90
586,7,1,1,94.0,91-100
586,12,2,2,83.0,81-90
586,13,0,1,67.0,61-70
586,14,2,3,76.67,71-80
586,16,1,1,83.0,81-90
586,17,1,1,78.0,71-80
587,2,3,4,80.75,81-90
587,5,1,1,87.0,81-90
587,7,2,2,91.0,91-100
587,10,1,1,84.0,81-90
587,12,0,2,66.5,61-70
587,14,1,1,77.0,71-80
587,17,0,1,76.0,71-80
588,2,3,4,79.25,71-80
588,4,1,1,93.0,91-100
588,12,0,1,73.0,71-80
588,13,1,2,79.5,71-80
588,17,2,2,86.5,81-90
588,19,0,1,73.0,71-80
588,20,1,1,82.0,81-90
589,2,1,3,76.33,71-80
589,3,1,2,76.5,71-80
589,5,0,1,72.0,71-80
589,7,1,1,85.0,81-90
589,13,1,2,79.5,71-80
589,14,2,2,90.0,91-100
589,16,1,1,82.0,81-90
589,17,0,1,74.0,71-80
589,20,1,1,89.0,81-90
590,2,4,4,85.0,81-90
590,5,1,1,79.0,71-80
590,10,1,1,81.0,81-90
590,16,1,1,81.0,81-90
590,17,1,1,79.0,71-80
590,18,0,1,73.0,71-80
590,19,2,2,86.0,81-90
590,20,1,1,77.0,71-80
591,2,2,4,75.25,71-80
591,3,1,1,93.0,91-100
591,5,0,1,71.0,71-80
591,7,2,2,84.5,81-90
591,17,1,2,75.5,71-80
591,19,1,1,91.0,91-100
592,2,2,4,79.0,71-80
592,3,1,1,89.0,81-90
592,6,1,1,85.0,81-90
592,10,1,1,82.0,81-90
592,11,1,1,81.0,81-90
592,15,1,2,79.0,71-80
592,17,1,1,88.0,81-90
592,19,2,2,79.0,71-80
592,20,0,1,68.0,61-70
593,2,3,4,84.5,81-90
593,4,1,1,78.0,71-80
593,6,0,2,71.5,71-80
593,8,1,1,79.0,71-80
593,13,1,2,76.0,71-80
593,15,2,2,84.0,81-90
593,16,1,1,76.0,71-80
593,17,1,1,96.0,91-100
593,18,1,1,78.0,71-80
594,2,2,4,80.75,81-90
594,4,1,1,86.0,81-90
594,6,0,1,65.0,61-70
594,7,1,1,91.0,91-100
594,9,0,1,72.0,71-80
594,10,1,2,76.5,71-80
594,16,1,2,72.0,71-80
594,17,0,1,75.0,71-80
594,20,1,1,87.0,81-90
595,2,2,4,77.75,71-80
595,3,1,2,76.0,71-80
595,4,1,1,80.0,81-90
595,9,1,1,84.0,81-90
595,15,1,1,81.0,81-90
595,16,1,1,81.0,81-90
595,17,1,2,76.5,71-80
595,19,1,1,90.0,91-100
596,2,3,4,77.5,71-80
596,3,1,1,91.0,91-100
596,4,1,1,88.0,81-90
596,6,0,1,75.0,71-80
596,8,1,1,89.0,81-90
596,13,1,2,76.5,71-80
596,15,0,1,70.0,71-80
596,16,1,1,81.0,81-90
596,17,0,1,71.0,71-80
596,19,1,1,79.0,71-80
597,2,3,4,80.0,81-90
597,4,0,1,74.0,71-80
597,10,1,1,78.0,71-80
597,13,2,2,91.5,91-100
597,15,1,1,80.0,81-90
597,17,0,1,70.0,71-80
597,18,0,1,76.0,71-80
597,20,1,1,92.0,91-100
598,2,4,5,83.8,81-90
598,12,0,1,73.0,71-80
598,13,1,1,76.0,71-80
598,17,1,1,96.0,91-100
598,18,1,1,82.0,81-90
598,19,0,2,74.5,71-80
598,20,0,1,73.0,71-80
599,2,3,4,83.25,81-90
599,12,2,2,82.0,81-90
599,16,1,1,85.0,81-90
599,17,1,2,76.5,71-80
599,18,1,1,80.0,81-90
599,20,1,1,78.0,71-80
600,1,1,1,84.0,81-90
600,2,2,3,78.33,71-80
600,3,1,1,99.0,91-100
600,9,0,1,72.0,71-80
600,12,1,1,86.0,81-90
600,14,0,1,73.0,71-80
600,17,2,2,84.0,81-90
600,19,0,2,70.5,71-80
601,2,4,4,86.5,81-90
601,3,1,1,78.0,71-80
601,6,1,1,89.0,81-90
601,8,0,1,72.0,71-80
601,10,1,1,78.0,71-80
601,14,1,1,93.0,91-100
601,17,1,1,78.0,71-80
601,18,1,1,80.0,81-90
601,20,1,1,86.0,81-90
602,2,4,5,79.8,71-80
602,8,1,2,80.0,81-90
602,9,2,2,81.0,81-90
602,16,1,1,77.0,71-80
602,17,1,1,87.0,81-90
603,2,2,4,76.5,71-80
603,5,1,1,84.0,81-90
603,6,1,1,82.0,81-90
603,8,1,1,88.0,81-90
603,14,1,1,89.0,81-90
603,17,1,1,90.0,91-100
603,19,0,1,74.0,71-80
604,2,4,4,84.75,81-90
604,5,0,2,72.5,71-80
604,6,0,1,71.0,71-80
604,11,1,2,82.0,81-90
604,17,1,1,90.0,91-100
605,2,1,5,74.8,71-80
605,4,0,1,70.0,71-80
605,10,0,1,75.0,71-80
605,12,1,1,91.0,91-100
605,16,1,1,93.0,91-100
605,17,2,3,81.67,81-90
606,1,0,1,70.0,71-80
606,2,3,4,81.5,81-90
606,4,1,1,79.0,71-80
606,7,0,1,73.0,71-80
606,9,0,1,76.0,71-80
606,12,1,2,77.0,71-80
606,17,2,2,82.0,81-90
606,18,2,2,86.0,81-90
606,20,1,1,80.0,81-90
607,1,0,1,72.0,71-80
607,2,4,4,79.25,71-80
607,4,0,1,71.0,71-80
607,6,1,1,90.0,91-100
607,12,1,1,93.0,91-100
607,17,1,1,82.0,81-90
607,18,1,1,77.0,71-80
607,19,1,1,87.0,81-90
608,2,3,4,86.0,81-90
608,7,0,1,71.0,71-80
608,10,1,1,78.0,71-80
608,11,1,1,77.0,71-80
608,14,1,1,76.0,71-80
608,17,0,1,73.0,71-80
608,20,0,1,74.0,71-80
609,1,1,1,87.0,81-90
609,2,4,4,87.25,81-90
609,4,1,1,90.0,91-100
609,5,1,1,91.0,91-100
609,10,0,1,76.0,71-80
609,17,0,1,76.0,71-80
609,18,0,1,71.0,71-80
609,19,2,2,82.0,81-90
610,1,1,1,75.0,71-80
610,2,4,4,83.5,81-90
610,8,0,1,69.0,61-70
610,10,1,1,81.0,81-90
610,11,1,2,78.5,71-80
610,15,1,1,90.0,91-100
610,16,1,1,78.0,71-80
610,17,0,1,66.0,61-70
611,2,3,4,78.5,71-80
611,4,0,1,74.0,71-80
611,10,1,1,87.0,81-90
611,13,1,1,79.0,71-80
611,16,1,1,89.0,81-90
611,17,1,2,77.5,71-80
611,19,1,1,85.0,81-90
612,1,0,1,72.0,71-80
612,2,1,4,78.25,71-80
612,3,0,1,74.0,71-80
612,5,1,1,88.0,81-90
612,11,1,1,89.0,81-90
612,13,1,1,80.0,81-90
612,14,0,1,66.0,61-70
612,18,1,1,88.0,81-90
612,20,1,1,80.0,81-90
613,2,3,4,76.5,71-80
613,6,0,2,72.5,71-80
613,10,0,1,64.0,61-70
613,11,1,1,86.0,81-90
613,14,1,1,79.0,71-80
613,17,1,1,87.0,81-90
613,18,1,1,79.0,71-80
614,2,3,4,81.75,81-90
614,3,1,1,81.0,81-90
614,7,1,1,76.0,71-80
614,15,0,1,76.0,71-80
614,17,0,1,65.0,61-70
614,18,1,1,79.0,71-80
614,19,1,1,79.0,71-80
615,1,1,1,83.0,81-90
615,2,4,4,79.5,71-80
615,5,1,1,90.0,91-100
615,6,1,1,83.0,81-90
615,7,0,1,71.0,71-80
615,10,0,2,74.0,71-80
615,11,0,1,77.0,71-80
615,12,1,1,92.0,91-100
615,13,1,1,78.0,71-80
615,17,1,1,88.0,81-90
616,2,2,4,74.75,71-80
616,3,1,1,79.0,71-80
616,5,1,1,84.0,81-90
616,9,0,1,71.0,71-80
616,12,1,1,79.0,71-80
616,17,0,1,74.0,71-80
616,18,1,1,84.0,81-90
617,1,1,1,81.0,81-90
617,2,3,4,78.75,71-80
617,10,0,1,71.0,71-80
617,12,1,2,76.0,71-80
617,13,1,1,81.0,81-90
617,15,1,1,81.0,81-90
617,17,1,1,77.0,71-80
617,19,2,2,88.5,81-90
617,20,1,1,85.0,81-90
618,2,3,4,80.5,81-90
618,5,0,1,74.0,71-80
618,7,1,1,76.0,71-80
618,10,0,1,74.0,71-80
618,13,0,1,71.0,71-80
618,14,2,2,81.0,81-90
618,17,0,1,75.0,71-80
618,20,0,1,74.0,71-80
619,2,3,5,80.4,81-90
619,4,0,1,75.0,71-80
619,11,2,2,82.5,81-90
619,13,0,1,70.0,71-80
619,14,1,1,82.0,81-90
619,16,0,2,73.5,71-80
619,17,0,1,66.0,61-70
620,2,1,5,74.8,71-80
620,8,1,1,83.0,81-90
620,13,1,1,76.0,71-80
620,15,0,1,74.0,71-80
620,17,1,1,80.0,81-90
620,20,1,1,80.0,81-90
621,1,1,1,77.0,71-80
621,2,4,4,84.5,81-90
621,4,1,1,76.0,71-80
621,11,1,1,91.0,91-100
621,12,1,1,88.0,81-90
621,13,0,1,69.0,61-70
621,14,0,1,70.0,71-80
621,17,0,2,72.5,71-80
621,19,0,1,68.0,61-70
622,1,0,1,75.0,71-80
622,2,2,5,77.6,71-80
622,3,0,1,65.0,61-70
622,7,1,1,79.0,71-80
622,12,1,1,88.0,81-90
622,13,1,2,81.0,81-90
622,17,0,1,76.0,71-80
623,1,0,1,73.0,71-80
623,2,4,4,85.0,81-90
623,5,1,1,84.0,81-90
623,10,1,1,85.0,81-90
623,11,1,1,82.0,81-90
623,13,1,1,77.0,71-80
623,14,1,2,78.0,71-80
623,17,0,2,73.0,71-80
624,2,2,4,77.75,71-80
624,4,1,1,80.0,81-90
624,6,2,3,75.67,71-80
624,9,1,1,83.0,81-90
624,10,1,1,90.0,91-100
624,14,1,1,77.0,71-80
624,17,1,1,81.0,81-90
624,20,1,1,80.0,81-90
625,1,0,1,73.0,71-80
625,2,4,5,82.2,81-90
625,3,1,1,90.0,91-100
625,5,0,1,69.0,61-70
625,6,1,2,78.0,71-80
625,13,1,1,81.0,81-90
625,17,1,1,92.0,91-100
625,20,1,1,78.0,71-80
626,2,3,4,81.25,81-90
626,5,1,1,84.0,81-90
626,7,1,1,90.0,91-100
626,8,1,1,90.0,91-100
626,11,0,1,71.0,71-80
626,15,2,2,82.5,81-90
626,16,1,1,81.0,81-90
626,17,1,1,87.0,81-90
626,19,1,1,83.0,81-90
626,20,2,2,87.5,81-90
627,2,4,5,80.2,81-90
627,3,1,1,85.0,81-90
627,7,1,1,79.0,71-80
627,9,1,1,79.0,71-80
627,15,1,1,85.0,81-90
627,17,1,2,71.5,71-80
627,20,1,2,77.5,71-80
628,2,5,5,86.8,81-90
628,3,1,1,85.0,81-90
628,8,0,1,70.0,71-80
628,10,1,2,82.5,81-90
628,12,0,1,76.0,71-80
628,17,0,2,75.0,71-80
628,18,1,1,89.0,81-90
628,19,1,1,92.0,91-100
629,1,1,1,91.0,91-100
629,2,4,4,85.0,81-90
629,3,1,1,80.0,81-90
629,9,0,1,74.0,71-80
629,15,1,1,78.0,71-80
629,16,1,1,84.0,81-90
629,17,1,1,79.0,71-80
630,2,3,4,83.25,81-90
630,8,0,1,74.0,71-80
630,11,0,1,66.0,61-70
630,14,1,1,85.0,81-90
630,16,0,2,73.0,71-80
630,17,1,2,78.5,71-80
630,18,0,1,75.0,71-80
630,19,0,1,65.0,61-70
631,1,1,1,94.0,91-100
631,2,4,6,79.83,71-80
631,8,2,2,85.5,81-90
631,10,0,1,72.0,71-80
631,17,1,1,88.0,81-90
631,19,1,2,79.5,71-80
632,1,2,2,87.5,81-90
632,2,3,4,82.25,81-90
632,5,1,1,79.0,71-80
632,9,1,1,89.0,81-90
632,13,1,1,83.0,81-90
632,17,2,2,84.0,81-90
632,18,1,1,87.0,81-90
632,20,2,3,82.0,81-90
633,2,3,4,85.0,81-90
633,5,1,1,77.0,71-80
633,7,0,1,66.0,61-70
633,8,1,1,79.0,71-80
633,9,0,1,69.0,61-70
633,15,0,1,75.0,71-80
633,16,1,1,77.0,71-80
633,17,1,1,90.0,91-100
634,1,0,1,71.0,71-80
634,2,3,4,78.75,71-80
634,4,0,1,71.0,71-80
634,5,0,1,75.0,71-80
634,11,1,1,92.0,91-100
634,14,1,1,85.0,81-90
634,17,1,1,88.0,81-90
634,19,1,1,91.0,91-100
635,1,1,1,79.0,71-80
635,2,3,4,84.0,81-90
635,4,1,1,82.0,81-90
635,7,1,1,82.0,81-90
635,8,1,1,92.0,91-100
635,9,1,1,89.0,81-90
635,10,1,1,84.0,81-90
635,17,1,1,88.0,81-90
635,18,2,2,85.5,81-90
635,19,1,2,75.0,71-80
636,2,1,4,76.0,71-80
636,3,0,1,76.0,71-80
636,4,0,1,74.0,71-80
636,6,2,2,87.5,81-90
636,7,1,1,92.0,91-100
636,8,1,2,77.5,71-80
636,10,1,1,89.0,81-90
636,14,0,1,66.0,61-70
636,17,0,1,71.0,71-80
637,2,2,4,78.75,71-80
637,5,1,1,82.0,81-90
637,6,1,1,83.0,81-90
637,8,1,1,86.0,81-90
637,10,1,1,91.0,91-100
637,11,1,1,78.0,71-80
637,13,1,1,83.0,81-90
637,15,1,1,94.0,91-100
637,16,0,1,67.0,61-70
637,17,1,1,84.0,81-90
637,20,1,1,77.0,71-80
638,2,3,4,82.0,81-90
638,5,1,1,84.0,81-90
638,6,0,1,75.0,71-80
638,7,1,1,78.0,71-80
638,9,2,2,88.5,81-90
638,12,1,1,96.0,91-100
638,13,1,1,98.0,91-100
638,14,1,1,88.0,81-90
638,17,1,2,75.5,71-80
638,19,1,1,84.0,81-90
639,1,0,1,74.0,71-80
639,2,2,4,77.5,71-80
639,7,1,1,82.0,81-90
639,9,1,1,93.0,91-100
639,10,1,1,79.0,71-80
639,12,0,1,70.0,71-80
639,14,1,1,84.0,81-90
639,17,0,1,71.0,71-80
639,19,1,1,86.0,81-90
639,20,1,1,84.0,81-90
640,1,1,1,86.0,81-90
640,2,2,4,74.5,71-80
640,4,1,1,77.0,71-80
640,9,1,1,79.0,71-80
640,11,1,1,78.0,71-80
640,13,0,1,68.0,61-70
640,14,1,2,78.5,71-80
640,16,0,2,74.0,71-80
640,17,1,1,83.0,81-90
640,19,1,1,90.0,91-100
641,1,0,1,76.0,71-80
641,2,3,4,80.25,81-90
641,7,1,1,82.0,81-90
641,8,1,1,79.0,71-80
641,11,1,1,77.0,71-80
641,17,1,1,82.0,81-90
641,20,1,1,84.0,81-90
642,2,1,3,77.0,71-80
642,5,0,1,69.0,61-70
642,12,1,1,88.0,81-90
642,13,1,1,86.0,81-90
642,16,1,1,83.0,81-90
642,17,1,1,95.0,91-100
642,18,2,2,84.0,81-90
642,20,2,2,90.5,91-100
643,2,1,4,74.0,71-80
643,6,1,1,82.0,81-90
643,8,1,1,78.0,71-80
643,9,1,1,80.0,81-90
643,15,1,1,89.0,81-90
643,17,1,1,82.0,81-90
643,19,0,1,73.0,71-80
644,2,2,4,76.5,71-80
644,8,1,1,95.0,91-100
644,9,0,1,75.0,71-80
644,11,0,2,74.0,71-80
644,13,1,1,88.0,81-90
644,15,1,1,86.0,81-90
644,16,2,2,87.0,81-90
644,17,0,1,75.0,71-80
644,19,1,1,78.0,71-80
644,20,1,1,77.0,71-80
645,2,2,4,80.25,81-90
645,5,1,1,82.0,81-90
645,10,1,1,92.0,91-100
645,11,0,1,74.0,71-80
645,12,1,1,91.0,91-100
645,17,1,1,89.0,81-90
645,19,1,1,78.0,71-80
646,1,0,1,70.0,71-80
646,2,2,4,76.75,71-80
646,6,0,1,70.0,71-80
646,9,1,1,80.0,81-90
646,10,1,1,89.0,81-90
646,13,0,1,71.0,71-80
646,17,1,1,88.0,81-90
646,20,1,1,78.0,71-80
647,2,2,4,77.0,71-80
647,5,2,2,81.0,81-90
647,6,2,2,84.0,81-90
647,12,1,1,90.0,91-100
647,13,1,1,81.0,81-90
647,14,0,1,72.0,71-80
647,17,1,1,86.0,81-90
648,2,3,4,82.75,81-90
648,7,1,1,94.0,91-100
648,12,1,1,90.0,91-100
648,13,1,1,88.0,81-90
648,14,1,2,77.5,71-80
648,15,1,1,88.0,81-90
648,17,2,2,92.0,91-100
649,1,1,1,78.0,71-80
649,2,1,4,77.75,71-80
649,5,1,1,81.0,81-90
649,6,1,1,78.0,71-80
649,9,1,1,78.0,71-80
649,10,1,1,84.0,81-90
649,15,1,2,77.5,71-80
649,17,0,2,71.0,71-80
649,20,2,2,83.0,81-90
650,2,4,5,83.2,81-90
650,5,0,1,69.0,61-70
650,6,1,1,94.0,91-100
650,8,0,1,75.0,71-80
650,17,0,2,71.0,71-80
650,20,0,1,76.0,71-80
651,1,0,1,74.0,71-80
651,2,3,5,76.2,71-80
651,9,0,1,65.0,61-70
651,13,0,1,69.0,61-70
651,14,1,1,82.0,81-90
651,16,0,1,72.0,71-80
651,17,1,1,78.0,71-80
651,18,0,1,64.0,61-70
651,20,0,1,74.0,71-80
652,1,0,1,74.0,71-80
652,2,3,5,77.4,71-80
652,7,1,2,78.5,71-80
652,9,1,2,82.5,81-90
652,15,1,1,79.0,71-80
652,17,2,3,78.33,71-80
653,2,3,4,82.75,81-90
653,3,1,1,82.0,81-90
653,4,0,1,68.0,61-70
653,7,1,1,86.0,81-90
653,9,0,1,73.0,71-80
653,12,1,1,89.0,81-90
653,13,1,1,84.0,81-90
653,16,0,1,68.0,61-70
653,17,1,1,88.0,81-90
654,1,2,2,87.0,81-90
654,2,2,4,77.0,71-80
654,5,1,1,81.0,81-90
654,7,1,1,89.0,81-90
654,9,1,1,80.0,81-90
654,11,0,1,67.0,61-70
654,12,1,1,77.0,71-80
654,17,1,1,87.0,81-90
654,19,2,2,85.0,81-90
654,20,1,1,89.0,81-90
655,1,0,1,75.0,71-80
655,2,3,4,84.5,81-90
655,6,1,1,83.0,81-90
655,7,1,1,89.0,81-90
655,9,0,1,69.0,61-70
655,11,1,1,82.0,81-90
655,12,2,2,85.5,81-90
655,13,1,1,82.0,81-90
655,15,0,2,75.5,71-80
655,17,0,1,64.0,61-70
656,2,3,5,81.4,81-90
656,7,1,1,84.0,81-90
656,9,0,1,74.0,71-80
656,14,1,1,88.0,81-90
656,17,0,1,72.0,71-80
656,20,1,1,82.0,81-90
657,1,0,1,61.0,61-70
657,2,3,4,83.25,81-90
657,3,1,1,84.0,81-90
657,6,0,1,73.0,71-80
657,7,0,1,76.0,71-80
657,14,0,1,66.0,61-70
657,15,1,1,86.0,81-90
