user_id,learning_path_id,total_certifications,total_courses_assigned,average_rating
730,4,0,1,75.0
730,6,1,1,85.0
730,7,1,1,82.0
730,12,1,1,89.0
730,13,0,1,71.0
730,14,0,1,75.0
730,15,1,1,91.0
730,17,1,1,95.0
730,20,1,1,79.0
731,2,3,4,80.5
731,5,1,1,77.0
731,6,1,1,81.0
731,10,0,2,67.0
731,11,1,1,86.0
731,12,2,2,85.5
731,14,1,1,90.0
731,15,1,1,79.0
731,17,1,1,79.0
731,18,0,1,67.0
732,2,0,3,71.0
732,3,1,1,80.0
732,7,0,1,71.0
732,8,0,1,72.0
732,12,0,1,74.0
732,15,1,1,81.0
732,16,1,1,93.0
732,17,0,1,72.0
732,20,1,1,90.0
733,2,4,6,80.17
733,3,0,1,65.0
733,5,1,1,85.0
733,6,1,1,91.0
733,7,0,1,65.0
733,12,1,1,93.0
733,16,1,1,86.0
733,18,0,1,65.0
733,19,1,1,80.0
734,2,3,4,82.75
734,10,0,1,70.0
734,12,1,1,85.0
734,13,1,1,97.0
734,15,1,1,92.0
734,16,0,1,70.0
734,17,1,1,95.0
735,1,1,1,88.0
735,2,4,4,89.25
735,3,0,1,67.0
735,4,1,1,81.0
735,5,0,1,66.0
735,11,1,1,83.0
735,17,1,1,77.0
735,18,1,1,91.0
736,1,1,1,90.0
736,2,3,4,84.25
736,6,1,1,78.0
736,8,0,1,73.0
736,11,1,1,88.0
736,12,1,2,75.5
736,14,0,1,76.0
736,17,0,1,64.0
737,1,1,1,85.0
737,2,4,4,84.75
737,3,1,1,88.0
737,5,1,1,81.0
737,10,1,1,87.0
737,11,1,1,76.0
737,13,1,1,99.0
737,17,1,1,87.0
737,18,0,1,71.0
738,2,3,4,82.0
738,4,0,1,69.0
738,6,1,1,79.0
738,9,1,1,92.0
738,11,0,1,66.0
738,12,1,1,86.0
738,14,1,2,76.5
738,17,1,1,92.0
738,18,0,2,75.0
738,20,0,1,72.0
739,1,0,1,72.0
739,2,2,4,76.5
739,3,0,1,71.0
739,7,1,1,93.0
739,8,0,1,67.0
739,9,1,1,77.0
739,10,1,1,85.0
739,12,1,2,77.0
739,17,1,1,79.0
739,18,1,1,82.0
740,1,0,1,73.0
740,2,3,4,81.25
740,3,0,2,74.5
740,4,1,1,84.0
740,6,1,2,81.5
740,7,1,1,82.0
740,14,0,1,65.0
740,17,2,2,81.5
740,19,0,1,70.0
741,2,4,4,85.5
741,5,1,1,85.0
741,6,0,1,77.0
741,7,0,1,73.0
741,11,1,1,80.0
741,12,0,1,74.0
741,14,1,1,92.0
741,17,1,1,79.0
741,20,1,1,78.0
742,1,1,1,93.0
742,2,2,4,77.25
742,5,1,1,93.0
742,6,2,2,86.0
742,12,1,1,80.0
742,15,0,1,70.0
742,16,1,1,87.0
742,17,0,1,72.0
742,18,1,1,79.0
743,1,1,1,92.0
743,2,2,4,80.25
743,10,1,1,93.0
743,15,3,3,79.33
743,17,1,1,88.0
744,2,2,4,79.25
744,3,0,1,62.0
744,4,1,1,91.0
744,8,0,1,72.0
744,10,1,1,91.0
744,11,1,1,84.0
744,12,0,1,67.0
744,16,1,1,77.0
744,17,1,1,80.0
744,18,1,1,94.0
744,20,1,1,78.0
745,2,3,4,78.25
745,11,1,1,79.0
745,12,2,2,81.0
745,13,1,1,79.0
745,14,1,1,86.0
745,15,0,1,75.0
745,16,1,1,81.0
745,17,1,1,82.0
746,2,3,4,82.25
746,3,1,1,83.0
746,5,3,3,81.0
746,11,1,2,83.0
746,13,0,1,71.0
746,15,1,1,78.0
746,17,0,1,73.0
746,18,2,2,79.0
747,2,4,5,82.8
747,3,1,1,87.0
747,5,0,1,71.0
747,10,0,1,69.0
747,13,1,1,80.0
747,16,1,1,84.0
747,17,1,1,82.0
748,2,5,5,81.8
748,3,0,1,70.0
748,7,1,1,83.0
748,8,1,1,83.0
748,14,1,1,79.0
748,16,0,1,71.0
748,17,1,1,97.0
748,20,0,1,72.0
749,2,2,4,76.0
749,3,1,2,77.5
749,5,2,2,87.5
749,13,1,1,92.0
749,14,1,2,80.5
749,16,0,1,72.0
749,17,0,1,73.0
749,18,0,1,75.0
749,19,0,1,70.0
750,1,1,1,80.0
750,2,4,5,78.4
750,4,0,2,68.0
750,8,1,1,80.0
750,10,1,1,81.0
750,15,1,1,77.0
750,16,0,1,63.0
750,17,1,2,74.5
750,20,1,1,86.0
751,2,3,4,79.75
751,10,0,1,77.0
751,11,1,1,91.0
751,12,1,2,77.5
751,15,0,1,67.0
751,16,1,1,82.0
751,17,1,1,92.0
751,18,2,3,78.67
752,2,3,4,78.75
752,5,1,1,76.0
752,6,2,2,80.0
752,7,1,1,81.0
752,8,0,1,71.0
752,10,1,1,89.0
752,11,1,1,93.0
752,13,1,1,79.0
752,14,0,1,75.0
752,15,1,1,90.0
752,17,1,1,76.0
753,1,1,1,82.0
753,2,1,3,74.33
753,3,1,1,80.0
753,4,0,1,70.0
753,7,2,2,81.0
753,8,0,1,72.0
753,11,1,1,84.0
753,12,1,1,84.0
753,17,1,1,92.0
753,18,1,1,83.0
753,20,1,1,79.0
754,2,3,5,80.6
754,5,1,1,84.0
754,6,1,2,78.0
754,10,0,1,72.0
754,11,0,1,66.0
754,17,1,1,80.0
754,18,1,1,85.0
754,19,1,1,79.0
754,20,1,1,79.0
755,1,1,1,81.0
755,2,3,4,85.5
755,7,1,1,88.0
755,16,1,1,82.0
755,17,0,1,76.0
755,19,0,1,71.0
755,20,1,1,87.0
756,1,1,1,82.0
756,2,2,3,83.0
756,5,1,1,82.0
756,9,1,1,84.0
756,10,0,1,65.0
756,12,1,1,92.0
756,14,1,1,83.0
756,15,1,1,92.0
756,16,1,1,86.0
756,17,0,1,68.0
757,2,2,4,76.75
757,8,0,1,69.0
757,14,2,2,81.5
757,16,0,1,65.0
757,17,1,1,84.0
757,18,0,1,72.0
758,2,2,4,76.0
758,5,0,1,73.0
758,8,0,1,75.0
758,12,0,1,74.0
758,15,2,2,81.5
758,17,1,1,86.0
759,2,4,4,86.75
759,4,0,1,73.0
759,5,0,1,74.0
759,8,1,1,81.0
759,9,0,1,73.0
759,17,2,4,77.25
759,19,1,1,80.0
760,1,1,1,88.0
760,2,2,4,78.0
760,3,1,1,95.0
760,5,2,2,85.5
760,8,0,1,67.0
760,9,1,1,89.0
760,10,1,1,79.0
760,12,1,1,86.0
760,17,0,1,66.0
760,20,2,2,87.0
761,2,3,4,79.75
761,4,1,1,81.0
761,5,1,1,90.0
761,7,1,1,93.0
761,12,1,1,83.0
761,14,0,1,68.0
761,15,1,1,80.0
761,17,0,1,77.0
762,2,4,4,80.5
762,5,1,2,76.5
762,15,3,3,80.33
762,17,1,1,95.0
762,18,1,1,79.0
763,2,2,3,83.0
763,7,2,2,81.5
763,12,0,1,74.0
763,14,1,1,93.0
763,17,2,2,90.0
763,19,1,1,82.0
763,20,1,1,83.0
764,2,4,4,79.25
764,3,0,1,74.0
764,4,1,1,88.0
764,7,1,1,76.0
764,9,1,2,75.5
764,11,1,2,77.0
764,14,1,1,81.0
764,17,0,1,72.0
765,2,3,5,77.6
765,3,2,2,80.0
765,4,0,1,72.0
765,5,1,1,96.0
765,10,1,1,82.0
765,13,1,1,86.0
765,15,1,1,80.0
765,17,2,2,88.5
766,2,2,3,79.0
766,5,0,1,75.0
766,10,2,2,87.5
766,12,1,1,78.0
766,13,1,1,80.0
766,15,1,1,87.0
766,17,2,2,82.5
766,18,2,2,84.0
766,19,1,1,92.0
767,2,3,5,81.6
767,4,0,1,76.0
767,5,0,1,73.0
767,9,0,1,70.0
767,10,1,1,87.0
767,11,0,1,71.0
767,14,0,1,73.0
767,17,2,2,81.5
768,2,3,4,77.0
768,5,1,1,78.0
768,9,1,1,81.0
768,12,1,1,84.0
768,15,1,2,71.5
768,19,0,1,69.0
769,1,1,1,86.0
769,2,2,4,81.0
769,3,0,1,70.0
769,4,1,1,83.0
769,5,0,1,75.0
769,15,0,1,68.0
769,17,0,1,73.0
769,18,1,1,90.0
769,19,0,1,67.0
770,2,3,5,80.2
770,4,1,1,76.0
770,11,1,1,85.0
770,16,1,1,81.0
770,17,2,2,85.0
771,2,3,4,82.5
771,4,0,2,74.5
771,5,1,1,90.0
771,7,1,1,90.0
771,8,1,1,89.0
771,9,0,1,74.0
771,11,1,1,82.0
771,13,1,1,78.0
771,14,0,1,71.0
771,16,1,1,82.0
771,20,1,1,87.0
772,1,2,2,79.5
772,2,4,4,83.75
772,6,1,1,79.0
772,7,0,1,68.0
772,17,3,3,79.67
773,2,2,4,81.75
773,4,1,1,85.0
773,10,1,1,98.0
773,11,1,1,78.0
773,17,0,1,74.0
773,18,1,1,77.0
773,19,1,1,95.0
773,20,0,1,75.0
774,2,4,4,86.0
774,3,1,1,84.0
774,10,0,1,73.0
774,12,1,2,75.0
774,16,0,2,69.5
774,17,0,1,70.0
775,1,2,2,83.5
775,2,4,5,81.8
775,12,1,1,82.0
775,14,1,1,89.0
775,16,1,1,87.0
775,17,1,1,90.0
775,19,2,2,77.5
775,20,1,2,78.5
776,2,3,4,82.0
776,5,1,1,83.0
776,7,2,3,80.0
776,8,0,1,70.0
776,9,1,1,88.0
776,10,1,1,96.0
776,11,1,1,98.0
776,13,1,1,81.0
776,17,2,2,84.0
777,2,3,4,83.25
777,4,0,1,77.0
777,7,1,1,80.0
777,10,1,1,93.0
777,11,0,1,69.0
777,12,1,1,80.0
777,14,0,1,67.0
777,17,2,2,88.5
777,19,1,2,77.0
778,1,1,2,77.5
778,2,3,4,81.25
778,3,2,2,80.5
778,9,0,1,74.0
778,10,1,2,81.0
778,15,0,1,76.0
778,16,1,1,78.0
778,17,1,1,82.0
778,19,1,1,89.0
779,2,4,4,80.0
779,8,1,2,79.5
779,9,0,1,72.0
779,10,0,1,71.0
779,16,1,1,87.0
779,17,1,1,86.0
779,20,0,1,71.0
780,2,3,4,81.5
780,11,1,1,84.0
780,13,1,1,84.0
780,15,0,1,71.0
780,17,1,2,79.5
780,18,1,1,84.0
780,20,0,1,73.0
781,1,1,1,88.0
781,2,5,5,82.0
781,5,1,2,80.0
781,6,2,2,83.0
781,10,1,1,79.0
781,13,1,1,85.0
781,16,0,1,65.0
781,17,1,1,88.0
781,19,1,1,76.0
782,2,5,5,83.0
782,4,1,1,90.0
782,5,1,1,95.0
782,10,1,1,90.0
782,17,1,2,79.0
783,1,1,2,77.5
783,2,3,4,80.25
783,5,1,1,84.0
783,6,1,2,76.5
783,8,1,1,88.0
783,11,1,1,85.0
783,12,1,1,88.0
783,13,0,2,68.5
783,17,1,1,80.0
784,2,3,4,80.75
784,6,1,1,77.0
784,7,1,1,77.0
784,9,0,1,68.0
784,12,1,1,92.0
784,17,1,2,77.0
785,2,4,4,84.5
785,3,1,1,78.0
785,8,1,1,80.0
785,10,2,2,81.5
785,17,1,1,85.0
785,18,0,2,68.5
786,2,2,5,74.6
786,6,0,2,67.5
786,8,1,1,85.0
786,14,1,2,76.0
786,17,1,1,94.0
786,20,1,1,77.0
787,2,4,4,83.75
787,5,2,2,80.0
787,6,0,1,75.0
787,12,0,2,76.0
787,17,0,1,67.0
788,1,1,1,85.0
788,2,2,4,80.75
788,3,1,2,78.0
788,12,0,1,74.0
788,14,1,1,77.0
788,17,1,1,85.0
788,18,0,1,75.0
789,2,3,4,78.5
789,4,1,1,83.0
789,7,1,1,81.0
789,10,1,1,89.0
789,17,1,1,82.0
789,19,1,2,78.5
790,2,3,6,76.5
790,8,1,1,94.0
790,9,0,1,75.0
790,10,1,1,94.0
790,13,1,1,85.0
790,17,1,2,83.0
790,18,0,1,75.0
790,19,0,1,73.0
791,1,0,1,68.0
791,2,4,5,83.8
791,4,1,1,91.0
791,6,1,1,85.0
791,10,0,1,76.0
791,17,1,2,79.0
791,18,0,1,71.0
791,20,1,1,76.0
792,2,1,4,73.75
792,8,1,1,79.0
792,9,0,1,71.0
792,11,1,1,94.0
792,15,0,1,71.0
792,17,1,3,81.0
792,19,0,1,66.0
793,1,1,1,92.0
793,2,3,4,77.75
793,3,1,1,82.0
793,7,2,2,82.0
793,8,0,1,74.0
793,15,1,1,76.0
793,17,1,1,77.0
793,20,1,1,80.0
794,2,2,4,76.75
794,10,1,1,86.0
794,12,0,1,76.0
794,15,1,1,79.0
794,17,2,3,77.33
794,18,1,1,79.0
794,19,0,1,75.0
795,2,4,4,86.0
795,3,1,1,84.0
795,4,1,1,79.0
795,8,1,1,82.0
795,14,0,1,76.0
795,16,2,3,78.67
795,17,1,1,91.0
796,1,1,1,90.0
796,2,3,5,80.0
796,7,0,1,74.0
796,8,0,1,73.0
796,10,1,1,87.0
796,15,0,1,67.0
796,17,1,1,78.0
796,20,1,1,80.0
797,2,3,4,79.25
797,3,1,1,84.0
797,4,1,1,79.0
797,5,0,1,69.0
797,6,0,1,75.0
797,7,1,1,95.0
797,13,1,1,76.0
797,16,0,1,65.0
797,17,1,2,78.0
797,18,1,1,82.0
797,20,0,1,76.0
798,1,1,1,94.0
798,2,1,4,74.75
798,3,1,1,84.0
798,4,1,1,90.0
798,5,0,1,71.0
798,13,1,1,79.0
798,15,1,2,76.0
798,17,0,1,75.0
798,20,0,1,70.0
799,2,3,4,82.0
799,6,1,1,92.0
799,15,1,1,77.0
799,16,2,2,83.0
799,17,2,2,92.0
800,2,4,4,84.0
800,3,0,1,73.0
800,4,0,1,68.0
800,6,1,1,85.0
800,11,1,1,82.0
800,15,1,1,84.0
800,16,1,1,87.0
800,17,1,1,81.0
800,19,1,1,91.0
800,20,0,1,76.0
801,1,0,1,72.0
801,2,2,4,79.75
801,3,1,2,78.5
801,4,0,1,73.0
801,6,1,1,80.0
801,9,1,1,91.0
801,13,0,1,76.0
801,15,0,1,71.0
801,17,1,1,81.0
801,19,1,1,80.0
801,20,1,1,76.0
802,2,3,4,78.0
802,3,1,1,77.0
802,4,2,2,88.0
802,7,2,2,83.5
802,8,1,1,90.0
802,17,1,1,82.0
802,20,0,1,73.0
803,1,1,1,80.0
803,2,1,4,76.0
803,7,0,1,67.0
803,8,1,1,88.0
803,10,0,1,67.0
803,11,1,1,95.0
803,13,1,1,79.0
803,15,1,1,91.0
803,16,1,1,82.0
803,17,0,1,73.0
803,18,1,1,79.0
803,19,1,1,89.0
804,2,3,4,82.0
804,8,0,1,76.0
804,9,1,1,91.0
804,11,0,1,73.0
804,13,0,2,71.0
804,14,2,2,91.5
804,15,1,1,92.0
804,16,1,1,88.0
804,17,1,1,85.0
805,2,3,3,82.0
805,6,0,1,74.0
805,9,2,2,81.5
805,10,1,1,83.0
805,12,1,1,89.0
805,14,0,1,76.0
805,15,1,1,87.0
805,16,0,1,66.0
805,17,0,1,73.0
805,18,0,1,74.0
805,19,1,1,82.0
805,20,0,1,69.0
806,1,0,1,65.0
806,2,2,4,76.25
806,4,0,1,64.0
806,7,0,1,70.0
806,8,1,1,83.0
806,9,1,1,84.0
806,12,0,1,62.0
806,16,1,1,82.0
806,17,0,1,74.0
806,18,0,1,67.0
806,19,1,1,82.0
806,20,1,1,88.0
807,2,2,4,80.0
807,3,2,2,86.5
807,8,1,1,89.0
807,9,1,1,79.0
807,10,1,1,84.0
807,11,0,1,68.0
807,14,1,1,85.0
807,17,0,1,66.0
807,19,0,1,71.0
808,1,1,1,77.0
808,2,3,3,84.33
808,5,2,2,79.5
808,9,1,1,88.0
808,10,1,1,85.0
808,11,1,2,73.5
808,17,1,1,76.0
808,18,0,1,68.0
809,1,1,2,78.5
809,2,2,4,77.0
809,3,0,1,73.0
809,13,1,2,78.0
809,15,0,1,71.0
809,17,1,2,75.5
809,19,1,1,87.0
809,20,1,1,82.0
810,1,0,1,73.0
810,2,3,4,82.0
810,3,1,1,80.0
810,5,1,1,84.0
810,7,1,1,83.0
810,9,1,1,81.0
810,12,1,1,83.0
810,17,1,1,79.0
810,19,1,1,92.0
810,20,1,1,88.0
811,2,3,3,80.0
811,6,0,1,71.0
811,7,0,1,71.0
811,10,1,1,89.0
811,12,1,2,76.5
811,13,0,1,75.0
811,14,1,1,81.0
811,17,0,1,72.0
811,18,1,1,92.0
812,2,2,4,78.0
812,13,1,1,87.0
812,14,0,1,75.0
812,15,1,1,80.0
812,16,0,1,76.0
812,17,0,1,72.0
812,19,0,1,75.0
813,2,3,4,83.5
813,5,2,2,89.0
813,6,1,1,92.0
813,8,0,1,72.0
813,14,1,1,91.0
813,17,0,1,74.0
813,20,1,1,87.0
814,2,3,4,79.0
814,3,0,1,72.0
814,4,2,2,89.0
814,6,0,1,72.0
814,7,2,2,77.0
814,10,1,1,85.0
814,12,1,1,79.0
814,16,0,1,74.0
814,17,1,1,87.0
815,1,1,1,79.0
815,2,2,4,81.75
815,5,1,1,89.0
815,7,1,1,79.0
815,9,0,1,74.0
815,12,1,1,89.0
815,14,1,1,80.0
815,15,1,1,86.0
815,17,0,1,74.0
815,20,1,1,83.0
816,1,1,1,79.0
816,2,2,4,77.25
816,5,1,1,77.0
816,8,1,1,86.0
816,10,1,1,92.0
816,11,1,1,81.0
816,16,1,1,84.0
816,17,0,1,72.0
816,18,1,1,78.0
816,19,1,1,84.0
816,20,1,1,87.0
817,2,4,5,82.8
817,5,1,1,84.0
817,6,1,1,84.0
817,12,0,1,76.0
817,14,1,1,88.0
817,16,1,1,82.0
817,17,1,1,82.0
817,18,2,2,78.0
818,2,2,3,83.67
818,5,1,1,84.0
818,7,1,1,91.0
818,9,1,1,78.0
818,12,1,1,92.0
818,13,1,1,87.0
818,16,0,1,74.0
818,17,0,1,72.0
818,18,0,1,76.0
818,19,1,2,77.0
819,1,0,1,72.0
819,2,3,3,82.33
819,3,1,1,81.0
819,4,0,1,73.0
819,5,0,1,69.0
819,7,1,1,77.0
819,8,1,1,85.0
819,9,1,1,79.0
819,11,1,1,84.0
819,16,1,1,77.0
819,17,0,1,75.0
820,2,3,4,82.0
820,5,1,1,92.0
820,6,2,2,84.0
820,9,0,1,73.0
820,10,0,1,71.0
820,16,0,1,68.0
820,17,1,1,82.0
820,20,1,1,80.0
821,2,3,4,80.25
821,6,0,1,70.0
821,8,0,1,72.0
821,12,0,1,71.0
821,13,0,1,72.0
821,15,1,1,81.0
821,16,1,1,79.0
821,17,0,2,72.0
821,18,0,1,71.0
821,20,1,2,76.5
822,1,0,1,69.0
822,2,3,5,77.8
822,3,1,1,80.0
822,4,1,1,87.0
822,6,0,1,65.0
822,8,1,1,95.0
822,9,1,1,99.0
822,10,1,1,89.0
822,11,1,1,95.0
822,16,0,1,71.0
822,17,0,1,75.0
823,2,2,3,77.33
823,3,1,1,77.0
823,8,0,1,69.0
823,9,0,1,75.0
823,11,1,2,80.5
823,12,1,1,86.0
823,13,1,1,80.0
823,15,0,1,75.0
823,17,1,1,82.0
823,18,1,2,77.5
823,19,1,1,79.0
824,2,3,4,81.25
824,3,1,1,86.0
824,6,0,1,76.0
824,7,1,1,82.0
824,9,1,1,77.0
824,10,1,1,94.0
824,11,2,3,76.67
824,17,1,1,87.0
824,18,1,1,80.0
825,2,3,5,77.6
825,6,0,1,75.0
825,7,1,1,79.0
825,9,1,1,92.0
825,13,1,1,90.0
825,15,1,1,79.0
825,17,0,1,69.0
825,18,1,1,93.0
825,20,1,1,83.0
826,2,2,3,79.0
826,4,1,1,87.0
826,8,0,1,75.0
826,12,0,1,70.0
826,14,1,1,81.0
826,17,0,1,76.0
826,19,1,1,84.0
826,20,0,1,69.0
827,1,1,1,79.0
827,2,2,4,78.0
827,11,1,1,91.0
827,14,0,1,68.0
827,17,1,2,79.5
827,20,1,1,86.0
828,2,3,4,81.25
828,4,1,1,89.0
828,5,0,1,69.0
828,9,1,1,82.0
828,10,1,1,92.0
828,12,1,1,89.0
828,15,0,1,71.0
828,17,0,1,76.0
829,2,2,5,77.0
829,10,0,1,74.0
829,13,1,1,85.0
829,14,1,1,79.0
829,16,0,1,76.0
829,17,3,3,82.0
829,20,1,2,77.5
830,2,4,5,81.4
830,3,0,1,64.0
830,5,1,1,84.0
830,17,1,1,79.0
830,18,1,1,96.0
830,19,1,1,83.0
831,2,4,4,82.25
831,8,1,1,78.0
831,10,1,1,83.0
831,13,1,1,90.0
831,17,1,1,89.0
831,18,1,2,78.0
831,19,1,1,85.0
832,1,1,1,84.0
832,2,3,4,80.0
832,3,0,1,74.0
832,5,0,1,70.0
832,6,1,1,86.0
832,9,0,1,76.0
832,13,1,1,88.0
832,15,1,1,78.0
832,17,1,2,74.5
833,2,1,4,75.25
833,4,0,1,76.0
833,5,1,1,84.0
833,6,0,1,72.0
833,7,1,1,77.0
833,9,0,1,72.0
833,12,0,1,65.0
833,17,1,1,94.0
833,18,2,2,84.5
833,19,1,1,78.0
834,2,3,4,80.25
834,5,2,2,87.0
834,6,0,1,74.0
834,11,1,1,78.0
834,12,0,1,72.0
834,13,1,1,81.0
834,16,1,2,78.0
834,17,2,2,85.5
834,20,1,1,84.0
835,2,3,4,84.25
835,3,1,1,80.0
835,4,1,1,80.0
835,5,0,1,67.0
835,7,0,1,75.0
835,8,1,1,86.0
835,11,1,1,93.0
835,12,1,1,85.0
835,16,1,1,86.0
835,17,1,1,76.0
835,19,1,1,77.0
836,1,0,1,76.0
836,2,1,4,74.5
836,9,2,2,80.0
836,14,1,1,89.0
836,16,0,1,74.0
836,17,1,1,88.0
837,2,2,4,80.0
837,5,2,3,77.0
837,6,0,1,67.0
837,8,1,1,83.0
837,9,1,1,85.0
837,16,3,3,84.33
837,17,0,2,68.5
838,1,0,1,69.0
838,2,3,4,81.75
838,5,0,1,68.0
838,6,1,1,82.0
838,13,0,1,76.0
838,15,2,2,83.5
838,17,1,1,86.0
838,20,0,1,70.0
839,2,2,4,80.0
839,7,1,1,85.0
839,8,0,1,66.0
839,10,1,1,79.0
839,11,1,1,84.0
839,12,1,1,88.0
839,16,1,1,87.0
839,17,0,1,67.0
839,20,1,1,80.0
840,2,4,5,83.8
840,8,2,2,90.0
840,10,1,1,88.0
840,11,1,2,76.5
840,15,1,1,87.0
840,17,0,1,67.0
840,18,0,1,72.0
840,19,1,1,81.0
840,20,0,1,68.0
841,1,1,1,79.0
841,2,3,4,81.25
841,4,0,1,66.0
841,10,2,2,79.0
841,11,0,1,71.0
841,14,0,1,65.0
841,20,2,2,92.0
842,1,0,1,69.0
842,2,3,4,83.5
842,8,1,1,82.0
842,9,1,1,80.0
842,10,1,1,79.0
842,15,1,1,87.0
842,17,0,1,75.0
842,19,0,1,73.0
843,1,1,1,82.0
843,2,1,4,73.0
843,8,1,1,79.0
843,11,1,1,86.0
843,17,0,1,74.0
843,20,2,2,80.0
844,2,4,4,82.25
844,6,0,1,71.0
844,7,2,2,81.5
844,15,2,2,85.5
844,16,1,1,79.0
844,17,0,1,76.0
844,18,1,2,80.5
844,20,1,1,80.0
845,2,3,3,79.0
845,3,0,1,75.0
845,7,1,1,80.0
845,9,0,1,75.0
845,11,0,1,77.0
845,13,1,1,97.0
845,16,2,2,81.5
845,17,1,2,80.0
845,18,0,1,70.0
845,19,1,2,78.0
846,2,3,4,81.5
846,7,1,1,81.0
846,8,1,1,81.0
846,13,0,1,72.0
846,15,1,2,79.5
846,17,1,1,89.0
846,20,0,1,75.0
847,1,1,1,79.0
847,2,4,4,83.75
847,4,0,1,76.0
847,12,0,1,74.0
847,16,1,1,85.0
847,17,0,1,72.0
847,18,0,1,74.0
848,2,4,4,87.25
848,6,1,2,83.0
848,7,1,1,88.0
848,9,0,1,65.0
848,14,0,1,74.0
848,15,1,1,80.0
848,17,0,1,72.0
849,2,3,4,79.25
849,3,1,1,86.0
849,7,0,1,74.0
849,9,1,1,94.0
849,10,1,1,86.0
849,11,1,1,76.0
849,12,1,1,76.0
849,16,0,1,66.0
849,17,1,1,79.0
849,18,0,1,67.0
849,20,1,2,72.0
850,2,0,4,75.75
850,4,0,1,65.0
850,14,2,2,88.0
850,17,2,2,86.0
850,19,1,1,83.0
850,20,1,1,89.0
851,1,1,1,80.0
851,2,3,5,76.2
851,4,0,1,76.0
851,8,1,1,89.0
851,10,1,1,79.0
851,12,0,1,75.0
851,13,1,1,78.0
851,17,1,1,82.0
852,2,2,4,80.5
852,3,1,1,91.0
852,4,1,1,80.0
852,6,0,1,75.0
852,9,1,1,88.0
852,12,1,2,81.5
852,13,1,1,82.0
852,15,0,1,70.0
852,17,0,1,74.0
852,18,1,1,81.0
853,2,4,4,83.0
853,3,1,1,80.0
853,5,1,1,83.0
853,8,0,2,72.5
853,12,0,1,64.0
853,13,1,1,91.0
853,17,1,1,77.0
853,20,1,1,83.0
854,2,4,4,84.0
854,7,1,1,82.0
854,8,0,1,76.0
854,10,1,1,83.0
854,15,2,2,85.5
854,17,1,1,88.0
854,20,1,1,77.0
855,1,1,1,78.0
855,2,2,4,76.25
855,5,1,1,87.0
855,10,1,1,80.0
855,13,1,1,77.0
855,16,1,1,90.0
855,17,1,1,78.0
855,20,1,1,99.0
856,1,1,1,92.0
856,2,4,4,90.0
856,4,1,1,86.0
856,12,1,1,77.0
856,14,1,2,78.5
856,16,0,1,76.0
856,17,0,1,77.0
857,2,3,4,78.75
857,4,0,1,67.0
857,6,1,1,92.0
857,7,1,1,79.0
857,9,1,1,76.0
857,13,1,1,86.0
857,14,1,1,86.0
857,16,1,1,82.0
857,17,1,1,78.0
857,18,0,1,76.0
857,19,1,1,78.0
857,20,1,1,84.0
858,2,3,4,85.0
858,3,1,1,84.0
858,4,1,1,79.0
858,5,2,2,89.0
858,7,0,1,71.0
858,10,0,2,68.0
858,14,1,1,79.0
858,16,1,1,84.0
858,17,1,1,90.0
859,2,2,4,77.25
859,6,1,1,83.0
859,10,2,2,80.0
859,12,1,2,76.0
859,17,0,1,75.0
859,18,1,1,79.0
859,19,1,1,76.0
860,2,3,4,81.0
860,6,2,2,89.0
860,10,1,1,80.0
860,12,1,1,90.0
860,14,1,1,84.0
860,17,1,2,79.5
860,20,1,2,76.5
861,1,0,1,67.0
861,2,3,4,80.5
861,6,1,1,80.0
861,7,0,1,73.0
861,11,1,1,82.0
861,13,1,1,78.0
861,14,1,1,83.0
861,17,1,1,89.0
862,1,1,1,82.0
862,2,3,4,85.25
862,5,0,1,77.0
862,10,1,1,81.0
862,17,1,2,76.0
862,20,1,1,80.0
863,2,2,4,76.5
863,3,1,3,74.0
863,4,0,1,75.0
863,9,1,1,83.0
863,11,0,1,68.0
863,12,1,1,79.0
863,17,1,1,76.0
864,2,4,5,81.6
864,7,0,1,76.0
864,10,1,1,82.0
864,13,1,2,78.5
864,15,3,3,82.67
864,17,1,1,88.0
864,19,1,1,84.0
865,2,1,4,74.0
865,3,1,1,96.0
865,5,0,1,69.0
865,6,0,1,70.0
865,9,0,1,68.0
865,14,2,2,94.0
865,17,1,1,83.0
865,18,1,1,81.0
865,19,0,1,71.0
866,2,4,4,81.5
866,5,1,1,86.0
866,7,0,1,71.0
866,8,1,1,91.0
866,9,0,1,67.0
866,11,0,1,74.0
866,13,1,1,83.0
866,17,1,2,76.0
866,18,0,2,74.5
866,20,1,1,79.0
867,1,0,1,73.0
867,2,3,4,85.0
867,5,0,1,70.0
867,7,0,1,77.0
867,9,0,1,75.0
867,16,1,2,83.5
867,17,0,1,76.0
867,20,1,1,80.0
868,2,3,4,81.0
868,5,1,1,80.0
868,10,2,2,81.0
868,13,0,1,71.0
868,14,1,1,90.0
868,17,1,2,83.5
868,19,1,2,79.5
869,2,3,5,80.4
869,3,1,1,82.0
869,8,0,2,70.0
869,9,1,1,95.0
869,12,0,1,70.0
869,17,0,1,76.0
870,1,1,1,79.0
870,2,2,4,80.5
870,7,1,1,77.0
870,9,0,1,70.0
870,11,1,1,94.0
870,12,1,1,93.0
870,13,1,1,81.0
870,17,1,2,76.0
871,2,2,4,75.25
871,3,0,1,74.0
871,6,1,1,95.0
871,7,0,1,73.0
871,8,0,1,71.0
